,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo,valence,music_genre
16148,0.374,0.368,0.518,0.000394,0.149,-7.79,0,43.0,0.248,57.025,0.429,Alternative
17082,0.00746,0.619,0.848,0.0,0.126,-3.822,0,50.0,0.0269,90.00200000000001,0.5429999999999999,Alternative
16045,0.000923,0.331,0.959,4.6e-06,0.292,-4.979,0,45.0,0.0703,133.69,0.318,Alternative
16028,0.969,0.657,0.25,0.0186,0.108,-10.423,0,45.0,0.0457,88.325,0.467,Alternative
19806,0.0649,0.442,0.929,0.0,0.094,-3.671,0,43.0,0.216,173.81,0.624,Alternative
16447,0.258,0.647,0.465,0.149,0.111,-10.272,1,53.0,0.0245,94.035,0.243,Alternative
16202,0.109,0.344,0.667,0.0,0.103,-5.705,0,48.0,0.0385,77.291,0.208,Alternative
19352,7.87e-06,0.3289999999999999,0.882,0.77,0.208,-6.193,0,46.0,0.0639,169.91400000000002,0.0399,Alternative
19953,0.00215,0.7070000000000001,0.925,3.62e-06,0.0617,-3.067,0,53.0,0.0362,110.012,0.583,Alternative
16978,0.000285,0.5920000000000001,0.774,0.336,0.0751,-12.187,0,53.0,0.0346,132.569,0.774,Alternative
17192,0.000161,0.3989999999999999,0.981,0.000106,0.2239999999999999,-5.412000000000001,0,10.0,0.113,97.131,0.349,Alternative
15111,0.000819,0.581,0.917,0.0,0.5660000000000001,-3.321,0,45.0,0.0467,109.031,0.6659999999999999,Alternative
19093,0.182,0.6659999999999999,0.861,0.0,0.342,-4.819,1,52.0,0.327,158.024,0.436,Alternative
17972,0.0251,0.598,0.947,0.0266,0.3279999999999999,-3.329,0,49.0,0.0435,106.014,0.7290000000000001,Alternative
15963,0.00132,0.624,0.898,0.0354,0.583,-4.762,0,51.0,0.0495,130.14600000000002,0.6659999999999999,Alternative
19158,0.701,0.599,0.396,0.82,0.11,-8.519,1,51.0,0.138,104.068,0.691,Alternative
15909,0.00063,0.517,0.88,4.72e-06,0.135,-4.145,0,46.0,0.0456,146.937,0.417,Alternative
18100,0.118,0.878,0.779,0.0192,0.104,-7.282999999999999,0,56.0,0.135,115.009,0.778,Alternative
18540,0.016,0.518,0.81,0.0013,0.115,-6.445,0,57.0,0.0289999999999999,99.96799999999999,0.179,Alternative
16041,6.2e-05,0.336,0.986,0.000196,0.0471,-3.514,0,46.0,0.127,176.965,0.196,Alternative
17701,0.1119999999999999,0.597,0.932,0.0,0.193,-5.227,1,47.0,0.0795,142.017,0.737,Alternative
16128,0.0001189999999999,0.473,0.967,0.00257,0.074,-5.138,1,40.0,0.0823,150.102,0.436,Alternative
19156,0.4429999999999999,0.705,0.474,0.0553,0.3379999999999999,-13.081,0,61.0,0.0391,98.61200000000001,0.7559999999999999,Alternative
15535,0.578,0.535,0.4539999999999999,0.0,0.1169999999999999,-7.676,1,46.0,0.303,93.89200000000001,0.287,Alternative
19573,0.188,0.505,0.727,0.000826,0.0862,-5.391,0,44.0,0.0579999999999999,85.899,0.254,Alternative
16872,0.3229999999999999,0.36,0.684,0.0,0.34,-6.457000000000001,1,71.0,0.0308,77.15,0.2,Alternative
19678,0.2339999999999999,0.401,0.4539999999999999,8.97e-06,0.177,-7.447999999999999,0,42.0,0.0295,78.959,0.175,Alternative
18553,3.48e-05,0.5429999999999999,0.83,0.893,0.346,-6.412999999999999,0,41.0,0.0316,122.529,0.532,Alternative
18637,0.0154,0.561,0.6709999999999999,0.0,0.171,-5.582000000000001,0,49.0,0.0338,124.06,0.278,Alternative
16885,0.0898,0.456,0.579,2.48e-06,0.0992,-5.665,0,49.0,0.0311,147.28,0.1639999999999999,Alternative
17272,0.244,0.391,0.6809999999999999,0.000108,0.586,-7.231,0,52.0,0.0328,137.567,0.255,Alternative
16933,0.0193,0.407,0.821,2.06e-06,0.36,-4.987,0,48.0,0.0657,99.814,0.61,Alternative
18460,0.00507,0.516,0.909,3.4e-05,0.128,-4.418,1,49.0,0.0644,118.887,0.595,Alternative
18811,0.0147,0.639,0.772,0.0,0.115,-6.198,0,44.0,0.0319,94.992,0.5539999999999999,Alternative
18524,0.179,0.452,0.49,0.0,0.0845,-10.092,0,60.0,0.0328,140.40200000000002,0.161,Alternative
17399,0.0978,0.5670000000000001,0.946,1.37e-06,0.0836,-2.245,1,65.0,0.0541,104.98299999999999,0.295,Alternative
18550,0.0179,0.34,0.7709999999999999,0.0,0.0804,-4.446000000000001,0,37.0,0.0372,174.12,0.568,Alternative
18248,0.00624,0.6859999999999999,0.8220000000000001,2.9100000000000003e-05,0.16,-2.984,0,50.0,0.0392,89.991,0.7759999999999999,Alternative
19878,0.664,0.669,0.284,0.00573,0.0659,-12.594,1,55.0,0.0693,79.943,0.178,Alternative
19023,0.0311,0.6890000000000001,0.492,2.69e-05,0.069,-6.518,0,58.0,0.0376,173.736,0.6859999999999999,Alternative
17635,1.36e-05,0.456,0.978,0.816,0.133,-3.4610000000000003,1,48.0,0.1009999999999999,148.06,0.226,Alternative
18033,0.00677,0.439,0.945,0.0,0.166,-2.21,0,52.0,0.138,161.954,0.455,Alternative
15403,0.6920000000000001,0.314,0.3989999999999999,0.00419,0.11,-9.199,0,58.0,0.0501,169.525,0.302,Alternative
15438,0.32,0.428,0.82,0.0,0.379,-5.504,1,47.0,0.0803,143.366,0.2689999999999999,Alternative
17020,0.00662,0.556,0.981,0.0,0.218,-2.688,1,71.0,0.128,101.42299999999999,0.716,Alternative
15880,0.00133,0.591,0.957,0.0,0.0844,-3.548,0,46.0,0.0365,90.994,0.848,Alternative
16042,0.6629999999999999,0.414,0.473,0.0523,0.128,-8.911,1,63.0,0.1159999999999999,100.0,0.409,Alternative
15339,0.023,0.382,0.82,0.0,0.115,-5.269,0,49.0,0.109,166.862,0.473,Alternative
16883,0.0004559999999999,0.2789999999999999,0.728,1.46e-06,0.0809,-4.774,0,45.0,0.0434,175.917,0.2,Alternative
17482,0.000291,0.474,0.966,0.00025,0.178,-4.104,1,50.0,0.135,150.05100000000002,0.742,Alternative
18715,0.0969999999999999,0.8140000000000001,0.481,3.83e-05,0.0495,-5.183,0,63.0,0.245,96.25200000000001,0.193,Alternative
15374,0.263,0.512,0.455,5.45e-06,0.157,-4.551,0,43.0,0.0249,106.006,0.135,Alternative
18066,0.0943,0.514,0.884,1.52e-06,0.0654,-3.765,0,49.0,0.151,158.262,0.898,Alternative
18788,0.326,0.6990000000000001,0.59,0.0,0.108,-4.952,1,47.0,0.215,144.88,0.812,Alternative
16484,0.0582,0.593,0.727,0.0,0.0656,-6.132000000000001,0,45.0,0.0366,86.495,0.446,Alternative
16227,0.478,0.748,0.6409999999999999,0.00246,0.114,-6.485,1,57.0,0.0708,100.06299999999999,0.8290000000000001,Alternative
16672,0.308,0.851,0.516,0.0,0.065,-4.78,1,45.0,0.0385,116.973,0.602,Alternative
16610,0.363,0.684,0.564,0.332,0.118,-8.45,1,52.0,0.0432,96.35700000000001,0.52,Alternative
19543,0.828,0.521,0.396,0.000766,0.1,-10.654000000000002,0,49.0,0.0468,77.046,0.3979999999999999,Alternative
17870,0.185,0.507,0.606,0.0,0.174,-8.758,0,63.0,0.452,180.607,0.2019999999999999,Alternative
15292,0.047,0.55,0.875,0.875,0.109,-8.255,0,44.0,0.0419,102.97,0.521,Alternative
16571,0.000843,0.605,0.69,8.93e-05,0.0948,-2.9360000000000004,1,49.0,0.0376,94.006,0.461,Alternative
19734,2.8600000000000004e-05,0.516,0.906,0.000101,0.105,-4.525,0,72.0,0.0658,116.775,0.728,Alternative
17402,0.0339,0.45,0.733,2e-06,0.143,-5.375,1,45.0,0.0292,146.936,0.3939999999999999,Alternative
16262,2.55e-05,0.446,0.933,9.67e-05,0.085,-3.605,1,48.0,0.0537,159.961,0.753,Alternative
18144,0.0378,0.5489999999999999,0.888,7.22e-06,0.156,-3.68,1,51.0,0.0291,104.976,0.386,Alternative
16676,0.0559999999999999,0.685,0.821,0.0109,0.261,-5.856,1,47.0,0.0341,120.031,0.718,Alternative
19703,0.034,0.691,0.71,0.00225,0.0903,-6.351,1,42.0,0.0322,118.006,0.332,Alternative
17190,0.113,0.83,0.655,0.0003779999999999,0.157,-9.948,0,50.0,0.278,120.01899999999999,0.521,Alternative
19523,0.000129,0.265,0.7140000000000001,0.432,0.1369999999999999,-5.393,0,43.0,0.0375,145.156,0.1,Alternative
17325,0.499,0.2739999999999999,0.387,0.000345,0.108,-10.206,0,54.0,0.0304,96.01799999999999,0.15,Alternative
19322,0.00705,0.529,0.943,3.16e-05,0.0696,-4.192,0,73.0,0.034,99.604,0.7879999999999999,Alternative
16559,0.00417,0.518,0.713,0.0076799999999999,0.103,-6.031000000000001,1,45.0,0.0815,140.137,0.302,Alternative
18154,0.743,0.6659999999999999,0.408,0.0,0.11,-7.756,0,44.0,0.0285,119.955,0.324,Alternative
19871,0.00131,0.615,0.949,3.04e-06,0.0585,-3.52,0,71.0,0.0549,131.985,0.586,Alternative
19419,0.00637,0.5920000000000001,0.917,1.3e-06,0.1119999999999999,-1.278,0,52.0,0.0275,127.439,0.682,Alternative
17340,0.00804,0.67,0.8959999999999999,0.0,0.149,-9.509,0,38.0,0.0922,101.61,0.505,Alternative
16596,0.0117,0.562,0.8959999999999999,0.0,0.322,-7.974,1,49.0,0.203,93.37799999999999,0.362,Alternative
17554,0.0177,0.537,0.589,1.42e-05,0.361,-6.174,1,50.0,0.0281,131.27200000000002,0.3389999999999999,Alternative
19677,0.0139,0.6409999999999999,0.732,2.61e-06,0.062,-7.57,0,57.0,0.0795,92.057,0.763,Alternative
17084,0.726,0.7,0.118,0.0004969999999999,0.109,-12.687,0,50.0,0.0357,122.59100000000001,0.335,Alternative
18075,0.38,0.613,0.636,0.0045899999999999,0.1,-5.632999999999999,0,49.0,0.0287,117.965,0.308,Alternative
17700,0.26,0.695,0.485,0.0,0.111,-8.671,1,43.0,0.134,137.974,0.352,Alternative
16135,0.682,0.5589999999999999,0.298,0.000457,0.128,-12.918,0,45.0,0.173,118.57600000000001,0.434,Alternative
16418,0.0379,0.857,0.372,0.0238,0.0878,-11.138,0,53.0,0.0472,102.012,0.126,Alternative
19860,0.14,0.6890000000000001,0.3979999999999999,3.08e-05,0.128,-6.704,0,59.0,0.0274,105.005,0.643,Alternative
15711,0.422,0.552,0.65,0.000275,0.372,-7.199,0,83.0,0.128,167.78799999999998,0.316,Alternative
15142,0.00114,0.598,0.939,9.26e-06,0.288,-3.663,0,56.0,0.105,95.884,0.63,Alternative
16564,0.00308,0.812,0.6,8.38e-06,0.173,-9.414,0,60.0,0.254,97.338,0.555,Alternative
17075,0.1689999999999999,0.621,0.8290000000000001,0.495,0.32,-5.466,0,42.0,0.025,105.072,0.235,Alternative
16252,0.85,0.436,0.358,0.0597,0.19,-12.147,1,40.0,0.283,82.135,0.3329999999999999,Alternative
15520,0.262,0.908,0.623,1.93e-05,0.205,-6.754,0,43.0,0.0648,129.968,0.5760000000000001,Alternative
16942,0.0069,0.6759999999999999,0.919,0.0,0.182,-4.635,0,50.0,0.0509,144.079,0.8220000000000001,Alternative
19090,0.0277,0.505,0.778,0.00275,0.115,-4.7780000000000005,0,58.0,0.0398,140.493,0.284,Alternative
15971,0.3339999999999999,0.68,0.775,0.0,0.248,-6.745,1,51.0,0.0828,86.00200000000001,0.633,Alternative
16758,0.0883,0.654,0.831,0.0,0.214,-5.7170000000000005,1,45.0,0.3929999999999999,109.834,0.605,Alternative
18240,6.440000000000001e-05,0.53,0.973,0.00558,0.129,-3.603,1,51.0,0.0663,105.99700000000001,0.432,Alternative
17864,0.00799,0.246,0.51,4.57e-05,0.325,-6.6370000000000005,0,51.0,0.036,159.915,0.1009999999999999,Alternative
15844,7.42e-05,0.217,0.879,0.11,0.36,-4.559,0,43.0,0.0803,179.516,0.517,Alternative
18519,0.0723,0.6509999999999999,0.7859999999999999,0.0,0.212,-5.655,0,42.0,0.0495,120.014,0.563,Alternative
15912,0.191,0.6829999999999999,0.5489999999999999,4.67e-06,0.5720000000000001,-7.938,1,52.0,0.172,95.029,0.391,Alternative
17349,0.0243,0.6729999999999999,0.887,4.1e-06,0.0654,-3.873,1,52.0,0.255,92.553,0.726,Alternative
19096,0.228,0.507,0.985,3.3100000000000005e-05,0.19,-2.392,0,51.0,0.153,150.059,0.3939999999999999,Alternative
15823,0.000318,0.5539999999999999,0.949,9.98e-05,0.2,-4.928,0,68.0,0.0787,129.984,0.233,Alternative
18699,0.000222,0.352,0.906,0.0,0.181,-4.493,0,49.0,0.0779,192.118,0.78,Alternative
16820,0.021,0.618,0.77,0.0,0.357,-5.484,0,55.0,0.0279,78.955,0.5379999999999999,Alternative
15280,0.774,0.5379999999999999,0.61,0.7490000000000001,0.0909,-8.027000000000001,1,63.0,0.0392,152.999,0.1989999999999999,Alternative
16029,0.255,0.664,0.49,0.0,0.0734,-15.46,0,51.0,0.0357,165.542,0.937,Alternative
17373,0.1009999999999999,0.411,0.754,2.83e-06,0.141,-6.515,0,48.0,0.0294,189.9,0.602,Alternative
18720,0.21,0.7390000000000001,0.745,0.0135,0.127,-6.658,0,69.0,0.0267,109.32600000000001,0.949,Alternative
19427,0.109,0.653,0.8740000000000001,0.0385,0.228,-5.542999999999999,0,52.0,0.0362,115.98299999999999,0.743,Alternative
17590,0.37,0.516,0.377,0.0,0.0993,-8.767999999999999,1,50.0,0.0327,89.794,0.421,Alternative
18747,0.0017,0.474,0.992,0.0,0.258,-0.902,0,42.0,0.0912,115.69,0.4379999999999999,Alternative
16320,0.0735,0.5760000000000001,0.877,0.0004089999999999,0.27,-4.739,1,52.0,0.0292,119.965,0.625,Alternative
17639,6.96e-05,0.384,0.912,0.0003549999999999,0.0967,-4.543,1,48.0,0.0738,162.97899999999998,0.508,Alternative
19210,0.4429999999999999,0.371,0.259,0.0038399999999999,0.0752,-11.352,0,50.0,0.0312,140.425,0.0467,Alternative
18991,0.4679999999999999,0.799,0.752,0.0,0.146,-6.579,0,52.0,0.0938,149.985,0.667,Alternative
16412,0.7070000000000001,0.376,0.62,0.0,0.107,-5.84,0,48.0,0.367,87.538,0.0477,Alternative
16721,0.00128,0.305,0.965,0.00124,0.317,-5.926,0,52.0,0.0809,90.81,0.644,Alternative
18538,0.0441,0.7240000000000001,0.7909999999999999,6.55e-06,0.239,-5.4110000000000005,0,76.0,0.1689999999999999,176.011,0.856,Alternative
17031,0.00295,0.6779999999999999,0.866,0.0,0.16,-4.341,0,60.0,0.048,88.041,0.8420000000000001,Alternative
18491,6.709999999999999e-05,0.386,0.931,0.0,0.146,-5.874,1,52.0,0.0974,77.119,0.3389999999999999,Alternative
15014,0.359,0.536,0.602,0.0,0.14,-6.0120000000000005,0,43.0,0.024,80.97800000000001,0.5329999999999999,Alternative
19445,0.507,0.3379999999999999,0.291,0.0277,0.282,-17.500999999999998,0,41.0,0.0443,64.095,0.1,Alternative
15224,0.0367,0.628,0.7390000000000001,0.0,0.122,-7.312,1,42.0,0.0988,131.955,0.352,Alternative
19224,0.755,0.249,0.492,0.0,0.243,-7.108,1,60.0,0.0352,54.13399999999999,0.34,Alternative
16760,0.708,0.799,0.563,0.0,0.148,-7.266,1,47.0,0.52,160.149,0.768,Alternative
19988,0.14,0.657,0.765,5.3200000000000006e-05,0.268,-5.403,1,46.0,0.0444,100.045,0.594,Alternative
16538,0.0351,0.518,0.87,0.00707,0.255,-4.933,0,51.0,0.098,169.665,0.6609999999999999,Alternative
15737,0.195,0.574,0.8590000000000001,0.0,0.416,-2.401,0,52.0,0.193,171.392,0.828,Alternative
18373,0.213,0.856,0.295,0.000269,0.115,-9.799,1,49.0,0.0472,124.988,0.2289999999999999,Alternative
18233,0.0339,0.897,0.583,3.04e-06,0.349,-6.442,0,49.0,0.2189999999999999,120.051,0.314,Alternative
16805,0.152,0.32,0.978,3.97e-06,0.785,-2.278,0,46.0,0.161,92.54700000000001,0.556,Alternative
18316,0.0711,0.753,0.594,0.0,0.391,-9.486,1,57.0,0.0816,112.568,0.562,Alternative
19361,0.105,0.8370000000000001,0.601,1.15e-05,0.102,-5.674,0,52.0,0.0729,121.985,0.956,Alternative
15239,0.866,0.4,0.306,0.000289,0.374,-11.275,0,56.0,0.0411,93.20200000000001,0.564,Alternative
19957,0.000439,0.32,0.947,0.00945,0.113,-6.957999999999999,0,54.0,0.3339999999999999,164.86700000000002,0.0753,Alternative
16695,1.23e-05,0.409,0.952,0.000156,0.31,-3.761,1,54.0,0.0756,80.899,0.55,Alternative
19295,0.00029,0.701,0.877,0.00309,0.0454,-4.772,0,48.0,0.0696,131.972,0.7,Alternative
16975,0.0115,0.703,0.79,9.59e-06,0.352,-4.212,0,48.0,0.0807,135.362,0.635,Alternative
15437,0.000828,0.442,0.915,2.05e-05,0.305,-3.646,1,47.0,0.0434,76.01,0.411,Alternative
15658,0.109,0.415,0.54,0.00138,0.0817,-9.187,0,51.0,0.0321,98.324,0.148,Alternative
17838,0.000294,0.634,0.63,0.00103,0.349,-7.112,1,47.0,0.0234,94.195,0.424,Alternative
15675,0.000345,0.474,0.8170000000000001,0.00957,0.111,-4.047,0,46.0,0.0307,138.019,0.322,Alternative
16278,0.171,0.5,0.926,6.45e-05,0.705,-4.495,0,44.0,0.0496,129.673,0.275,Alternative
16923,0.0178,0.461,0.755,1.13e-06,0.18,-3.71,0,47.0,0.0318,124.256,0.439,Alternative
19260,0.00862,0.631,0.8370000000000001,0.0,0.145,-4.917,0,57.0,0.0611,99.98100000000001,0.523,Alternative
17304,0.395,0.633,0.49,6.92e-05,0.0886,-7.667999999999999,0,53.0,0.0255,132.178,0.66,Alternative
16324,0.5489999999999999,0.775,0.281,0.242,0.0941,-10.216,1,54.0,0.096,139.951,0.0398,Alternative
15644,0.7959999999999999,0.5579999999999999,0.326,0.00735,0.125,-12.79,1,49.0,0.03,144.111,0.0342,Alternative
18662,5.9e-05,0.397,0.9,0.024,0.228,-5.968,1,44.0,0.0589,106.448,0.204,Alternative
17511,0.861,0.389,0.208,7.76e-06,0.192,-11.669,0,47.0,0.0359,90.346,0.233,Alternative
18348,0.0068,0.51,0.665,0.0,0.0857,-6.6,1,45.0,0.0268,95.02,0.417,Alternative
18581,0.000349,0.395,0.98,0.00361,0.151,-3.573,1,47.0,0.1169999999999999,159.974,0.255,Alternative
15676,0.0412,0.511,0.818,0.0,0.0538,-3.587,0,40.0,0.0304,96.00399999999999,0.351,Alternative
18676,7.18e-05,0.7120000000000001,0.665,0.192,0.306,-4.878,1,52.0,0.0266,105.28399999999999,0.594,Alternative
15081,0.132,0.43,0.639,0.942,0.196,-8.125,1,47.0,0.0401,151.437,0.171,Alternative
19399,0.25,0.594,0.733,0.0,0.502,-3.95,0,48.0,0.3429999999999999,93.709,0.698,Alternative
17820,0.0116,0.515,0.54,0.0,0.156,-7.855,1,53.0,0.0336,92.87100000000001,0.121,Alternative
19142,0.304,0.586,0.855,0.0,0.129,-5.947,1,65.0,0.0327,124.917,0.4479999999999999,Alternative
15328,0.3879999999999999,0.272,0.281,2.29e-05,0.158,-7.633999999999999,0,63.0,0.0287,89.914,0.141,Alternative
15356,0.000174,0.314,0.962,4.68e-05,0.093,-4.81,1,48.0,0.191,144.125,0.298,Alternative
18456,0.978,0.444,0.348,0.738,0.127,-10.093,0,42.0,0.0297,139.781,0.1889999999999999,Alternative
15261,8.6e-05,0.223,0.8909999999999999,0.0004219999999999,0.107,-4.918,0,55.0,0.133,170.6,0.5579999999999999,Alternative
19590,0.514,0.743,0.441,0.00524,0.309,-11.169,0,58.0,0.0898,95.024,0.465,Alternative
17612,0.00406,0.3339999999999999,0.898,0.0202,0.162,-6.821000000000001,1,56.0,0.196,110.36399999999999,0.226,Alternative
18928,0.00679,0.486,0.87,3.15e-06,0.312,-4.947,0,50.0,0.0903,97.01299999999999,0.336,Alternative
15866,0.759,0.667,0.473,0.000354,0.1169999999999999,-12.597,0,60.0,0.0502,134.933,0.69,Alternative
17920,0.579,0.482,0.754,0.2269999999999999,0.11,-5.486000000000001,0,50.0,0.0538,121.41799999999999,0.301,Alternative
17649,0.0001699999999999,0.504,0.907,0.000161,0.187,-5.4910000000000005,1,46.0,0.066,120.01700000000001,0.418,Alternative
16368,2.67e-05,0.3,0.957,1.58e-05,0.266,-5.992999999999999,0,43.0,0.1119999999999999,76.256,0.352,Alternative
18660,0.00757,0.56,0.621,0.0514,0.271,-8.797,0,40.0,0.0336,160.012,0.231,Alternative
17964,0.0936,0.296,0.563,5.93e-05,0.1159999999999999,-5.58,0,53.0,0.0289999999999999,167.412,0.267,Alternative
17884,0.745,0.379,0.25,0.0,0.107,-6.009,0,49.0,0.0318,99.23299999999999,0.385,Alternative
19091,0.1169999999999999,0.245,0.501,4.74e-06,0.126,-6.664,1,49.0,0.0542,69.858,0.119,Alternative
15453,2.99e-05,0.462,0.89,0.00909,0.0685,-4.853,0,59.0,0.0382,155.00799999999998,0.3829999999999999,Alternative
18016,0.000826,0.642,0.838,0.0041,0.297,-3.69,1,46.0,0.0442,127.10799999999999,0.691,Alternative
16515,6.21e-05,0.598,0.877,0.000329,0.371,-4.941,0,56.0,0.0425,107.03399999999999,0.44,Alternative
16260,0.304,0.623,0.615,0.00874,0.25,-10.064,0,62.0,0.146,169.137,0.672,Alternative
17994,0.7240000000000001,0.4589999999999999,0.524,9.28e-05,0.308,-7.228,0,50.0,0.0386,179.687,0.532,Alternative
19450,0.00849,0.626,0.741,0.203,0.102,-7.316,0,43.0,0.0396,140.007,0.53,Alternative
17305,0.928,0.684,0.24,2.8600000000000004e-05,0.105,-13.390999999999998,1,57.0,0.0372,117.005,0.262,Alternative
17824,0.546,0.7040000000000001,0.564,5.13e-06,0.0962,-6.292000000000001,1,51.0,0.0699,123.072,0.586,Alternative
17826,0.184,0.7440000000000001,0.565,0.000336,0.14,-8.52,0,43.0,0.0474,139.999,0.358,Alternative
19714,0.662,0.815,0.2189999999999999,0.0,0.106,-12.898,1,47.0,0.512,119.977,0.162,Alternative
15159,0.0248,0.574,0.701,3.12e-05,0.313,-6.037999999999999,1,49.0,0.0572,145.069,0.25,Alternative
15833,0.1989999999999999,0.499,0.429,0.0003109999999999,0.3339999999999999,-10.288,0,54.0,0.0495,117.751,0.2769999999999999,Alternative
19738,0.174,0.564,0.351,0.0,0.106,-8.957,0,46.0,0.0264,139.98,0.168,Alternative
19826,0.77,0.478,0.433,0.0,0.2189999999999999,-7.16,0,44.0,0.0328,147.918,0.31,Alternative
20003,0.429,0.685,0.86,0.0,0.778,-4.71,0,41.0,0.181,129.994,0.3779999999999999,Alternative
16047,0.0692,0.622,0.885,0.0,0.211,-6.2620000000000005,0,43.0,0.241,168.142,0.5579999999999999,Alternative
15444,4.6500000000000005e-05,0.376,0.939,0.0002299999999999,0.109,-2.094,1,52.0,0.0781,167.90400000000002,0.529,Alternative
18908,0.000273,0.57,0.915,8.48e-05,0.178,-4.802,1,61.0,0.105,93.54,0.6759999999999999,Alternative
16562,0.00252,0.285,0.8959999999999999,1.24e-05,0.362,-3.373,0,45.0,0.0664,132.67700000000002,0.645,Alternative
16879,0.00277,0.6970000000000001,0.8079999999999999,0.00258,0.0509,-6.803,1,48.0,0.203,95.84100000000001,0.54,Alternative
16088,0.017,0.8140000000000001,0.675,0.0,0.182,-4.593999999999999,0,65.0,0.0931,119.867,0.407,Alternative
17614,0.00461,0.5,0.7,0.0,0.317,-6.941,0,43.0,0.0324,122.363,0.425,Alternative
17627,0.847,0.597,0.109,0.929,0.1969999999999999,-19.347,0,46.0,0.038,81.992,0.0365,Alternative
19702,0.0932,0.75,0.62,0.0135,0.0612,-8.72,0,54.0,0.0257,103.538,0.93,Alternative
15828,0.231,0.721,0.648,0.0859,0.0764,-8.437999999999999,0,51.0,0.0387,94.897,0.272,Alternative
15801,0.00131,0.478,0.61,0.0,0.211,-5.945,0,52.0,0.0277,149.993,0.504,Alternative
17895,5.98e-05,0.3289999999999999,0.986,0.0,0.098,-4.0,0,44.0,0.0961,195.984,0.364,Alternative
18259,0.0138,0.4629999999999999,0.627,0.000341,0.139,-6.519,0,49.0,0.0353,116.22200000000001,0.0791,Alternative
17607,1.7e-05,0.336,0.986,0.0417,0.24,-3.155,1,53.0,0.24,159.934,0.163,Alternative
19252,0.0234,0.853,0.48,0.000618,0.0323,-9.052,0,63.0,0.0512,92.15700000000001,0.815,Alternative
15098,0.00591,0.152,0.795,0.0,0.273,-6.408,1,55.0,0.0714,75.02,0.162,Alternative
19854,0.0016899999999999,0.505,0.757,0.0,0.337,-5.443,0,49.0,0.0829,83.212,0.556,Alternative
19784,0.0584,0.499,0.302,0.0,0.0786,-10.898,0,44.0,0.0536,125.065,0.467,Alternative
19595,8.690000000000001e-05,0.551,0.982,0.0003799999999999,0.2189999999999999,-5.207999999999999,0,51.0,0.0898,138.064,0.491,Alternative
16897,0.289,0.605,0.573,0.0406,0.133,-7.803999999999999,0,55.0,0.037,107.882,0.581,Alternative
18819,0.369,0.64,0.477,0.000411,0.111,-9.193,0,46.0,0.0479,117.005,0.163,Alternative
16190,0.000281,0.4679999999999999,0.851,0.00483,0.0644,-3.617,0,61.0,0.0398,92.079,0.293,Alternative
17375,5.58e-05,0.332,0.906,0.000304,0.129,-4.683,1,52.0,0.105,173.639,0.497,Alternative
19335,0.036,0.6809999999999999,0.621,0.00555,0.138,-10.024,0,60.0,0.34,135.53799999999998,0.428,Alternative
15835,0.0143,0.632,0.893,5.29e-06,0.0741,-6.04,0,57.0,0.0454,149.97,0.773,Alternative
17762,0.0009789999999999,0.584,0.92,9e-06,0.127,-5.9510000000000005,0,43.0,0.0557,138.043,0.565,Alternative
15281,0.139,0.6940000000000001,0.606,0.0,0.122,-6.06,0,49.0,0.0388,132.05200000000002,0.114,Alternative
16220,0.00242,0.245,0.957,0.155,0.083,-4.082,1,47.0,0.0611,171.988,0.441,Alternative
15896,0.00015,0.602,0.907,7.3e-06,0.0812,-4.578,1,47.0,0.0495,116.068,0.642,Alternative
17178,0.000786,0.507,0.8240000000000001,0.000446,0.0941,-6.006,1,56.0,0.0428,143.648,0.312,Alternative
19475,0.687,0.7020000000000001,0.499,2.28e-06,0.159,-6.827999999999999,1,55.0,0.151,167.079,0.2269999999999999,Alternative
